Sprite Room,Monster Room,Same Room,Distance To Char,Distance To Room Center,Killed,Action Choice
5,2,0,212.63,196.158,0,4
2,2,1,123.068,36.705,0,4
0,5,0,249.735,320.39,0,4
0,4,0,251.069,310.735,0,4
0,5,0,418.187,320.359,0,4
1,1,1,32.5336,121.401,0,4
5,2,0,380.603,290.687,0,4
2,2,1,138.131,120.081,0,4
4,2,0,250.113,270.564,0,4
5,2,0,32.4352,155.657,0,4
0,5,0,349.858,320.001,0,4
2,2,1,130.198,116.094,0,4
4,5,0,399.672,366.178,0,4
5,2,0,171.073,216.36,0,4
5,2,0,279.581,203.618,0,4
5,6,0,208.77,150.661,0,4
5,2,0,311.159,202.862,0,4
0,5,0,360.167,321.873,0,4
5,2,0,334.069,263.233,0,4
6,1,0,507.301,492.743,0,4
6,2,0,396.483,455.451,0,4
0,5,0,319.8,333.421,0,4
0,4,0,229.074,299.024,0,4
0,5,0,376.254,318.715,0,4
0,4,0,248.004,317.099,0,4
5,6,0,269.924,160.971,0,4
6,1,0,450.7,503.564,0,4
6,1,0,474.896,474.492,0,4
2,5,0,166.839,201.228,0,4
5,2,0,168.891,153.893,0,4
3,5,0,253.741,264.483,0,4
5,2,0,389.148,293.757,0,4
5,5,1,260.171,110.856,0,4
5,2,0,279.184,201.353,0,4
0,5,0,252.212,320.402,0,4
0,5,0,350.227,320.596,0,4
0,5,0,226.585,301.197,0,4
5,6,0,233.947,184.934,0,4
0,5,0,252.4,320.406,0,4
0,4,0,263.308,325.693,0,4
0,4,0,287.706,293.186,0,4
1,1,1,62.7217,75.3787,0,4
0,4,0,339.525,322.288,0,4
5,2,0,275.324,175.52,0,4
0,5,0,372.624,321.935,0,4
5,6,0,295.904,172.287,0,4
0,5,0,411.185,321.62,0,4
0,5,0,318.216,358.92,0,4
0,5,0,364.212,319.433,0,4
5,2,0,390.763,292.661,0,4
0,5,0,364.426,321.793,0,4
3,5,0,245.859,263.695,0,4
3,5,0,249.666,264.081,0,4
5,2,0,166.321,212.467,0,4
1,1,1,68.6262,101.655,0,4
0,5,0,272.07,387.173,0,4
0,5,0,291.901,317.554,0,4
4,6,0,325.3,396.852,0,4
3,5,0,386.236,414.207,0,4
5,2,0,191.796,215.825,0,4
2,2,1,162.764,61.6026,0,4
0,5,0,380.467,316.357,0,4
5,5,1,122.025,174.544,0,4
2,3,0,246.579,145.001,0,4
0,5,0,418.451,316.706,0,4
5,3,0,252.546,216.607,0,4
0,4,0,252.929,322.558,0,4
0,5,0,317.661,379.911,0,4
2,2,1,84.266,33.9535,0,4
5,5,1,248.087,167.036,0,4
6,2,0,334.047,359.999,0,4
5,1,0,395.64,296.062,0,4
2,2,1,221.581,121.495,0,4
2,5,0,15.8813,119.534,0,4
0,4,0,277.308,288.813,0,4
0,5,0,265.712,320.869,0,4
0,5,0,235.162,307.638,0,4
4,2,0,250.96,268.41,0,4
3,5,0,381.344,408.764,0,4
4,5,0,383.684,400.143,0,4
5,5,1,52.3626,150.911,0,4
5,2,0,306.91,245.678,0,4
0,5,0,344.35,316.223,0,4
2,5,0,158.993,229.13,0,4
5,1,0,441.829,332.635,0,4
0,4,0,250.3,322.591,0,4
2,5,0,129.708,183.368,0,4
5,5,1,246.042,175.119,0,4
0,4,0,266.316,324.138,0,4
6,1,0,568.759,559.589,0,4
6,2,0,342.353,397.919,0,4
2,5,0,129.94,183.632,0,4
5,2,0,170.995,163.223,0,4
6,2,0,358.213,405.89,0,4
0,5,0,247.203,321.843,0,4
6,2,0,404.165,457.265,0,4
0,5,0,387.757,321.634,0,4
4,6,0,367.715,399.894,0,4
5,1,0,421.496,316.079,0,4
0,5,0,356.244,322.088,0,4
5,5,1,110.611,170.795,0,4
5,2,0,240.954,175.719,0,4
4,5,0,344.657,373.68,0,4
5,2,0,322.606,257.297,0,4
2,6,0,307.248,349.162,0,4
6,2,0,404.473,457.533,0,4
5,2,0,342.706,197.414,0,4
2,2,1,219.678,118.139,0,4
5,2,0,128.01,185.008,0,4
5,6,0,154.229,159.949,0,4
5,2,0,169.683,217.7,0,4
3,6,0,381.9,405.442,0,4
4,5,0,386.12,394.123,0,4
5,2,0,110.343,131.698,0,4
0,5,0,320.992,324.891,0,4
4,2,0,251.097,268.532,0,4
0,4,0,221.674,290.549,0,4
0,4,0,220.796,289.438,0,4
5,2,0,123.611,175.442,0,4
2,5,0,211.44,222.282,0,4
5,6,0,186.477,153.628,0,4
5,5,1,216.19,183.827,0,4
2,6,0,384.072,348.391,0,4
5,6,0,184.191,154.067,0,4
2,5,0,170.472,211.036,0,4
4,5,0,323.493,376.002,0,4
4,2,0,251.06,287.654,0,4
6,1,0,567.874,557.785,0,4
5,5,1,260.624,110.282,0,4
5,6,0,219.8,150.443,0,4
5,2,0,28.714,157.848,0,4
0,4,0,326.455,325.728,0,4
0,4,0,323.485,323.902,0,4
5,2,0,172.116,215.454,0,4
2,5,0,163.789,167.818,0,4
5,6,0,131.226,162.39,0,4
5,2,0,223.025,235.122,0,4
6,5,0,17.9318,137.961,0,4
6,5,0,266.017,275.538,0,4
2,2,1,137.759,119.951,0,4
5,2,0,365.92,279.753,0,4
0,4,0,250.079,324.738,0,4
5,2,0,340.322,198.017,0,4
0,5,0,414.967,316.506,0,4
1,1,1,125.885,116.214,0,4
4,6,0,352.047,399.061,0,4
6,1,0,457.287,467.532,0,4
5,2,0,54.494,144.274,0,4
2,5,0,264.917,334.562,0,4
5,2,0,130.623,191.315,0,4
2,2,1,75.6547,37.5442,0,4
6,2,0,343.029,355.502,0,4
5,2,0,112.047,158.33,0,4
0,4,0,293.223,297.802,0,4
3,6,0,378.963,401.72,0,4
0,4,0,329.269,326.649,0,4
6,2,0,330.47,388.747,0,4
0,5,0,274.091,320.187,0,4
0,5,0,413.893,317.583,0,4
0,5,0,273.159,320.365,0,4
2,2,1,210.181,103.532,0,4
5,2,0,365.72,285.033,0,4
6,1,0,541.711,545.642,0,4
2,2,1,196.6,130.599,0,4
2,2,1,141.09,121.639,0,4
2,5,0,178.191,180.267,0,4
2,5,0,163.296,234.613,0,4
0,4,0,290.378,346.749,0,4
6,1,0,457.521,468.429,0,4
5,5,1,121.937,174.515,0,4
3,5,0,347.992,368.844,0,4
4,5,0,385.754,398.05,0,4
6,2,0,357.826,406.318,0,4
5,2,0,174.65,172.631,0,4
0,4,0,252.07,327.837,0,4
5,2,0,83.4471,139.534,0,4
6,1,0,413.873,460.864,0,4
2,2,1,177.853,73.6054,0,4
6,1,0,529.438,515.657,0,4
1,1,1,17.9726,120.724,0,4
0,4,0,220.61,288.569,0,4
0,5,0,319.872,332.874,0,4
2,2,1,92.9325,51.9898,0,4
6,1,0,540.067,544.732,0,4
0,4,0,231.457,301.7,0,4
0,5,0,389.028,325.656,0,4
0,5,0,320.209,321.365,0,4
5,2,0,210.999,163.688,0,4
5,2,0,314.85,194.376,0,4
0,4,0,222.287,291.292,0,4
6,5,0,18.5281,137.896,0,4
5,2,0,316.265,195.382,0,4
2,2,1,147.633,95.569,0,4
2,5,0,141.955,204.645,0,4
2,5,0,274.971,340.718,0,4
2,2,1,204.761,134.93,0,4
5,6,0,216.589,168.205,0,4
0,4,0,257.325,332.139,0,4
1,1,1,43.3774,63.8314,0,4
5,5,1,249.889,137.835,0,4
5,2,0,206.717,160.791,0,4
4,2,0,306.818,373.487,0,4
0,4,0,329.044,326.772,0,4
2,2,1,79.223,40.6821,0,4
5,6,0,288.281,168.639,0,4
1,1,1,153.541,125.647,0,4
0,4,0,253.047,322.56,0,4
0,4,0,274.446,317.532,0,4
5,2,0,311.204,249.902,0,4
6,2,0,340.67,384.505,0,4
5,2,0,219.446,197.606,0,4
0,5,0,317.96,368.341,0,4
0,5,0,273.405,320.318,0,4
2,5,0,206.077,283.738,0,4
0,4,0,329.522,326.488,0,4
5,2,0,218.036,228.63,0,4
5,5,1,256.733,116.154,0,4
5,2,0,195.866,194.63,0,4
0,4,0,223.967,293.263,0,4
0,5,0,251.164,320.388,0,4
6,5,0,278.688,274.273,0,4
2,5,0,191.515,192.96,0,4
5,3,0,253.102,217.287,0,4
5,5,1,246.513,174.495,0,4
0,5,0,349.531,319.39,0,4
5,6,0,228.177,150.934,0,4
0,5,0,388.355,321.354,0,4
2,5,0,318.754,284.876,0,4
2,2,1,210.583,103.996,0,4
5,5,1,40.4855,146.244,0,4
5,5,1,226.767,157.725,0,4
0,5,0,388.399,319.37,0,4
0,5,0,317.591,382.74,0,4
0,4,0,274.899,306.284,0,4
5,5,1,49.4554,149.822,0,4
5,2,0,78.007,135.725,0,4
1,1,1,161.337,128.87,0,4
0,4,0,221.034,288.888,0,4
2,2,1,100.237,32.8701,0,4
0,4,0,297.663,325.503,0,4
0,4,0,261.725,326.68,0,4
5,2,0,284.115,184.906,0,4
6,2,0,396.952,455.617,0,4
5,2,0,236.621,175.403,0,4
5,2,0,333.872,263.13,0,4
0,5,0,252.127,320.401,0,4
5,2,0,58.2436,142.644,0,4
0,4,0,273.734,334.918,0,4
0,5,0,381.384,321.261,0,4
3,5,0,340.962,360.669,0,4
2,5,0,271.705,250.983,0,4
5,2,0,217.642,172.054,0,4
5,5,1,223.571,144.349,0,4
0,4,0,250.303,324.984,0,4
4,2,0,247.914,294.075,0,4
0,5,0,241.794,320.847,0,4
2,5,0,165.936,169.576,0,4
0,5,0,317.703,378.264,0,4
6,5,0,18.279,137.923,0,4
0,4,0,252.837,320.876,0,4
5,3,0,250.978,215.314,0,4
2,2,1,157.575,57.694,0,4
5,6,0,127.948,158.512,0,4
0,5,0,271.312,320.729,0,4
0,4,0,322.775,323.512,0,4
0,4,0,294.535,331.771,0,4
2,2,1,219.937,118.597,0,4
0,4,0,259.659,328.876,0,4
0,4,0,281.089,340.38,0,4
0,5,0,379.628,316.229,0,4
0,4,0,323.65,323.996,0,4
0,5,0,397.675,327.782,0,4
0,4,0,253.232,322.563,0,4
0,5,0,242.938,320.732,0,4
2,6,0,340.019,348.974,0,4
0,4,0,221.215,289.978,0,4
0,4,0,272.474,321.293,0,4
5,5,1,92.511,164.801,0,4
2,6,0,321.22,349.09,0,4
6,2,0,335.608,393.996,0,4
0,5,0,241.291,320.903,0,4
0,5,0,320.821,325.997,0,4
3,5,0,388.712,415.643,0,4
4,2,0,247.996,293.867,0,4
0,5,0,422.214,319.899,0,4
0,4,0,253.984,322.583,0,4
6,1,0,451.026,503.842,0,4
0,5,0,393.027,325.769,0,4
5,2,0,151.542,208.972,0,4
2,5,0,156.576,208.19,0,4
0,5,0,259.81,320.819,0,4
3,5,0,371.425,397.402,0,4
5,2,0,386.201,290.289,0,4
6,1,0,455.567,459.842,0,4
2,2,1,170.225,113.014,0,4
5,2,0,217.385,170.532,0,4
4,6,0,336.896,398.11,0,4
0,5,0,353.113,318.878,0,4
0,5,0,396.715,321.186,0,4
3,6,0,386.455,410.665,0,4
5,6,0,260.362,157.682,0,4
5,2,0,180.414,146.742,0,4
5,2,0,23.8124,160.84,0,4
4,2,0,237.763,282.608,0,4
0,4,0,312.844,357.138,0,4
5,3,0,250.571,215.832,0,4
5,6,0,231.762,179.659,0,4
2,3,0,243.201,144.525,0,4
5,2,0,263.171,208.264,0,4
6,1,0,531.51,539.977,0,4
5,2,0,249.382,210.591,0,4
0,5,0,341.759,316.274,0,4
5,2,0,373.186,287.908,0,4
5,2,0,257.048,226.567,0,4
6,1,0,409.16,459.74,0,4
5,6,0,217.582,150.409,0,4
4,5,0,386.085,396.004,0,4
5,2,0,369.547,286.513,0,4
0,5,0,395.065,326.661,0,4
6,5,0,265.306,250.062,0,4
5,2,0,169.271,218.133,0,4
5,2,0,190.027,194.244,0,4
5,2,0,388.912,293.674,0,4
4,5,0,316.201,376.879,0,4
6,1,0,567.646,559.774,0,4
5,2,0,318.615,197.049,0,4
0,4,0,292.005,296.778,0,4
5,2,0,247.522,211.057,0,4
2,2,1,91.9903,33.3668,0,4
2,2,1,129.776,115.157,0,4
5,2,0,328.724,260.464,0,4
5,2,0,168.849,152.46,0,4
2,2,1,176.122,72.1826,0,4
0,4,0,270.609,332.681,0,4
6,5,0,30.3499,137.039,0,4
1,1,1,95.2417,105.219,0,4
4,2,0,250.801,268.272,0,4
3,6,0,389.541,410.509,0,4
0,4,0,240.462,310.753,0,4
0,4,0,308.192,311.403,0,4
2,2,1,141.068,121.639,0,4
6,2,0,359.11,406.985,0,4
5,2,0,85.006,134.011,0,4
0,5,0,317.293,395.133,0,4
6,1,0,455.111,459.08,0,4
0,4,0,297.066,301.034,0,4
5,2,0,166.12,222.481,0,4
0,4,0,250.849,319.345,0,4
5,2,0,268.192,207.654,0,4
0,5,0,386.685,324.012,0,4
0,4,0,315.189,361.121,0,4
6,2,0,396.481,455.45,0,4
6,1,0,502.867,489.001,0,4
0,4,0,329.898,326.157,0,4
0,5,0,274.392,386.866,0,4
2,5,0,130.555,184.358,0,4
0,5,0,321.885,316.28,0,4
2,4,0,253.676,270.941,0,4
6,1,0,457.554,468.553,0,4
2,2,1,138.351,120.21,0,4
5,2,0,251.175,210.197,0,4
2,2,1,207.236,100.301,0,4
6,1,0,456.735,465.3,0,4
6,1,0,437.368,482.931,0,4
4,2,0,241.462,275.742,0,4
0,5,0,413.817,317.713,0,4
4,5,0,382.699,400.413,0,4
6,1,0,408.852,463.222,0,4
5,2,0,198.15,194.786,0,4
5,2,0,177.544,179.011,0,4
5,2,0,168.612,218.865,0,4
5,6,0,128.862,162.366,0,4
5,2,0,190.704,194.29,0,4
2,3,0,245.566,144.817,0,4
0,4,0,330.194,325.9,0,4
0,5,0,411.337,321.462,0,4
3,5,0,372.67,398.851,0,4
5,2,0,306.48,203.452,0,4
2,2,1,220.975,120.427,0,4
0,5,0,294.73,317.266,0,4
0,5,0,360,321.876,0,4
0,4,0,308.118,311.133,0,4
6,5,0,281.517,274.054,0,4
3,6,0,380.557,403.821,0,4
2,3,0,242.265,144.437,0,4
6,5,0,283.002,273.941,0,4
5,5,1,99.4845,167.12,0,4
0,5,0,383.508,321.755,0,4
5,2,0,284.179,177.029,0,4
3,5,0,383.263,410.917,0,4
0,4,0,265.325,319.084,0,4
1,1,1,157.473,129.91,0,4
0,5,0,281.5,318.918,0,4
3,6,0,389.064,410.058,0,4
1,1,1,106.131,97.1926,0,4
5,5,1,226.179,150.839,0,4
5,2,0,180.846,214.591,0,4
4,2,0,250.449,288.749,0,4
0,5,0,357.522,317.462,0,4
0,5,0,390.63,320.392,0,4
0,4,0,308,310.84,0,4
6,1,0,497.575,520.727,0,4
5,2,0,349.77,184.914,0,4
5,6,0,194.475,157.21,0,4
5,2,0,278.936,196.251,0,4
2,4,0,256.922,272.235,0,4
0,4,0,252.971,322.559,0,4
5,2,0,64.1649,140.267,0,4
5,2,0,211.907,195.904,0,4
4,5,0,385.716,363.251,0,4
4,5,0,336.083,374.604,0,4
0,4,0,250.017,324.675,0,4
6,1,0,436.418,482.278,0,4
4,5,0,330.935,375.171,0,4
5,1,0,431.232,323.964,0,4
5,6,0,187.635,153.412,0,4
4,5,0,396.88,362.473,0,4
2,5,0,228.622,224.775,0,4
5,2,0,287.023,177.97,0,4
5,2,0,217.968,172.591,0,4
0,4,0,249.363,324.096,0,4
4,2,0,237.679,282.391,0,4
0,5,0,317.48,387.261,0,4
5,2,0,23.4846,161.044,0,4
0,5,0,318.468,350.499,0,4
2,2,1,211.239,137.869,0,4
2,5,0,168.635,201.528,0,4
6,1,0,458.633,472.378,0,4
0,5,0,388,319.192,0,4
6,2,0,398.698,426.326,0,4
0,5,0,297.785,316.996,0,4
3,5,0,339.46,358.993,0,4
3,5,0,375.835,402.504,0,4
5,2,0,144.538,169.626,0,4
5,5,1,35.1601,143.811,0,4
0,5,0,330.927,317.724,0,4
5,2,0,117.365,132.499,0,4
3,6,0,390.128,411.064,0,4
5,3,0,249.248,215.075,0,4
0,5,0,355.908,321.954,0,4
0,4,0,298.698,302.41,0,4
0,5,0,268.692,387.501,0,4
2,2,1,78.8638,40.3815,0,4
0,5,0,268.496,321.314,0,4
2,2,1,107.023,63.3858,0,4
0,5,0,250.471,321.595,0,4
6,1,0,456.545,464.49,0,4
0,5,0,317.997,366.925,0,4
6,2,0,377.76,416.279,0,4
0,4,0,248.501,322.872,0,4
1,1,1,100.546,106.593,0,4
0,5,0,414.525,320.591,0,4
2,5,0,117.992,172.198,0,4
0,5,0,378.9,316.371,0,4
2,2,1,80.6004,34.3978,0,4
0,4,0,259.808,328.704,0,4
2,5,0,142.163,204.983,0,4
0,5,0,248.958,321.673,0,4
6,2,0,332.798,374.616,0,4
0,5,0,318.103,362.984,0,4
5,2,0,321.929,199.376,0,4
1,1,1,158.261,131.122,0,4
5,6,0,210.897,150.545,0,4
0,4,0,273.811,319.755,0,4
3,5,0,385.505,413.415,0,4
0,5,0,242.636,320.761,0,4
0,5,0,383.404,321.445,0,4
5,6,0,275.987,163.317,0,4
1,1,1,140.62,115.278,0,4
0,5,0,317.289,395.339,0,4
1,1,1,114.314,111.193,0,4
6,2,0,370.88,420.872,0,4
0,4,0,254.164,322.588,0,4
5,1,0,416.133,311.772,0,4
5,2,0,218.082,172.702,0,4
6,2,0,341.649,397.518,0,4
5,2,0,248.653,210.766,0,4
0,5,0,395.014,326.639,0,4
0,4,0,250.094,322.604,0,4
6,2,0,436.427,448.431,0,4
0,4,0,321.644,322.931,0,4
5,2,0,369.268,286.406,0,4
0,5,0,318.801,342.625,0,4
0,4,0,250.003,324.661,0,4
5,5,1,202.765,180.319,0,4
5,2,0,187.744,149.678,0,4
3,5,0,245.412,263.648,0,4
0,5,0,372.402,317.138,0,4
4,2,0,246.368,265.014,0,4
2,2,1,114.435,69.3179,0,4
0,4,0,252.88,320.91,0,4
2,2,1,131.552,116.793,0,4
0,4,0,249.898,324.558,0,4
5,2,0,243.633,175.901,0,4
0,5,0,317.283,395.587,0,4
5,5,1,259.922,111.183,0,4
0,4,0,252.333,322.552,0,4
5,2,0,378.9,286.494,0,4
5,3,0,251.746,215.946,0,4
6,2,0,356.796,405.78,0,4
5,5,1,226.848,154.687,0,4
6,1,0,455.367,459.191,0,4
5,6,0,233.332,181.484,0,4
6,1,0,562.961,557.296,0,4
0,5,0,391.149,320.634,0,4
5,2,0,199.378,194.873,0,4
0,5,0,248.489,320.411,0,4
0,4,0,279.7,287.168,0,4
2,5,0,151.103,206.628,0,4
5,2,0,324.179,258.111,0,4
1,1,1,73.3731,101.883,0,4
5,2,0,104.066,155.934,0,4
0,5,0,305.371,322.179,0,4
5,3,0,252.635,216.681,0,4
6,1,0,457.469,468.23,0,4
6,2,0,329.056,385.386,0,4
0,4,0,279.521,322.325,0,4
2,5,0,173.285,202.465,0,4
0,5,0,317.502,321.577,0,4
6,2,0,329.068,385.419,0,4
3,5,0,242.356,263.23,0,4
5,2,0,236.016,175.356,0,4
5,2,0,219.921,228.816,0,4
5,2,0,353.547,193.421,0,4
0,4,0,270.009,323.056,0,4
1,1,1,148.175,120.754,0,4
6,1,0,515.312,500.812,0,4
2,5,0,140.555,202.318,0,4
6,2,0,327.845,380.81,0,4
5,2,0,361.005,277.201,0,4
0,5,0,390.874,324.808,0,4
5,2,0,177.651,215.382,0,4
5,2,0,205.317,222.899,0,4
5,2,0,115.486,134.591,0,4
2,2,1,94.4346,53.2136,0,4
1,1,1,126.727,108.539,0,4
0,5,0,317.179,321.593,0,4
2,4,0,244.448,268.965,0,4
5,2,0,393.176,293.917,0,4
2,3,0,244.728,144.698,0,4
5,2,0,216.843,194.339,0,4
0,5,0,345.189,317.886,0,4
0,5,0,396.747,327.546,0,4
0,5,0,329.557,322.235,0,4
0,5,0,318.109,362.767,0,4
5,1,0,426.688,320.273,0,4
5,2,0,240.595,175.695,0,4
2,4,0,243.912,268.835,0,4
5,2,0,197.087,220.017,0,4
5,2,0,316.913,255.219,0,4
0,5,0,398.903,327.779,0,4
5,5,1,101.562,76.8069,0,4
0,5,0,399.143,321.129,0,4
5,6,0,124.99,160.875,0,4
2,3,0,241.829,144.4,0,4
0,5,0,317.378,391.531,0,4
0,4,0,278.23,319.176,0,4
5,2,0,165.109,229.876,0,4
3,6,0,381.025,404.395,0,4
1,1,1,157.037,126.094,0,4
3,5,0,241.686,262.956,0,4
6,5,0,265.899,275.562,0,4
2,5,0,149.829,159.334,0,4
0,4,0,321.512,322.867,0,4
0,4,0,248.336,323.336,0,4
0,4,0,254.074,322.587,0,4
2,2,1,205.84,135.452,0,4
0,4,0,240.877,303.684,0,4
3,6,0,388.664,413.301,0,4
6,1,0,443.33,487.026,0,4
2,4,0,253.513,270.893,0,4
5,2,0,370.357,286.824,0,4
5,2,0,354.834,186.096,0,4
5,2,0,295.649,181.914,0,4
6,1,0,528.253,514.413,0,4
0,5,0,320.514,321.314,0,4
6,1,0,517.321,532.009,0,4
2,2,1,140.484,121.102,0,4
0,4,0,329.024,326.783,0,4
0,5,0,413.456,318.42,0,4
0,5,0,409.642,320.81,0,4
0,5,0,349.267,321.396,0,4
5,2,0,256.518,209.217,0,4
4,2,0,251.047,287.677,0,4
2,5,0,175.802,178.102,0,4
6,1,0,461.301,480.423,0,4
5,2,0,390.443,292.495,0,4
1,1,1,156.979,129.313,0,4
4,5,0,328.274,375.467,0,4
5,2,0,367.041,280.335,0,4
5,2,0,105.863,135.92,0,4
3,5,0,249.702,264.084,0,4
5,2,0,276.427,206.745,0,4
5,3,0,248.977,213.658,0,4
1,1,1,28.2348,56.5047,0,4
0,5,0,410.847,321.953,0,4
0,5,0,380.49,323.806,0,4
5,6,0,308.083,178.605,0,4
1,1,1,141.331,115.764,0,4
0,5,0,400.972,327.025,0,4
6,2,0,340.404,396.804,0,4
1,1,1,34.2988,122.223,0,4
0,5,0,308.025,322.157,0,4
6,1,0,457.404,467.983,0,4
5,5,1,263.905,106.78,0,4
2,5,0,142.979,173.294,0,4
2,2,1,99.8962,57.6436,0,4
0,4,0,258.937,324.918,0,4
5,2,0,289.818,179.081,0,4
5,2,0,217.301,170.143,0,4
0,5,0,270.461,320.902,0,4
0,5,0,362.194,322.042,0,4
5,3,0,251.809,215.998,0,4
5,2,0,394.212,294.455,0,4
2,5,0,229.604,238.83,0,4
4,5,0,399.249,363.272,0,4
5,2,0,84.9641,134.02,0,4
0,5,0,262.808,320.958,0,4
0,5,0,321.339,323.027,0,4
5,2,0,315.096,253.563,0,4
2,6,0,370.557,348.685,0,4
5,2,0,236.555,236.617,0,4
0,5,0,253.297,321.475,0,4
0,4,0,272.133,322.728,0,4
2,2,1,92.8457,51.9189,0,4
2,3,0,238.167,144.144,0,4
2,4,0,254.818,271.309,0,4
0,5,0,398.246,328.024,0,4
4,2,0,310.244,376.739,0,4
0,5,0,414.483,316.843,0,4
4,2,0,237.453,280.218,0,4
0,5,0,317.964,321.552,0,4
5,2,0,183.405,191.397,0,4
0,4,0,250.889,322.566,0,4
0,5,0,317.368,391.966,0,4
0,5,0,379.62,323.603,0,4
2,2,1,19.0258,100.406,1,4
0,0,1,15.0066,118.445,1,4
3,3,1,15.2569,18.2538,1,4
2,2,1,18.9745,115.73,1,4
5,5,1,15.209,172.2,1,4
2,2,1,16.6457,99.9445,1,4
1,1,1,19.1211,127.184,1,4
1,1,1,15.3301,62.7479,1,4
1,1,1,16.5523,113.092,1,4
6,5,0,15.9776,138.185,1,4
2,2,1,14.999,107.249,1,4
2,5,0,14.9998,119.627,1,4
1,1,1,20.1043,52.7295,1,4
2,2,1,17.6141,151.323,1,4
1,5,0,5.88902,180.001,1,4
1,1,1,17.2391,121.184,1,4
2,2,1,138.918,120.382,0,4
0,5,0,266.321,322.142,0,4
3,5,0,374.586,401.069,0,4
2,2,1,82.7937,34.1094,0,4
0,4,0,252.749,322.556,0,4
5,2,0,238.694,237.695,0,4
0,4,0,328.444,326.935,0,4
4,2,0,249.156,291.24,0,4
2,5,0,158.859,200.402,0,4
0,4,0,220.155,288.35,0,4
5,2,0,165.824,232.397,0,4
5,5,1,27.722,134.159,0,4
5,2,0,181.332,187.007,0,4
1,1,1,43.0469,63.6662,0,4
5,2,0,242.764,175.843,0,4
2,5,0,289.76,347.012,0,4
0,4,0,314.062,358.592,0,4
6,2,0,338.494,357.174,0,4
1,1,1,31.8646,58.2188,0,4
0,5,0,317.516,396.432,0,4
4,2,0,305.484,372.053,0,4
0,4,0,331.555,324.876,0,4
5,6,0,213.125,166.146,0,4
0,4,0,240.515,303.427,0,4
0,5,0,349.165,317.224,0,4
0,5,0,345.23,316.229,0,4
5,5,1,99.4406,167.105,0,4
4,5,0,333.913,374.842,0,4
0,4,0,252.076,320.293,0,4
0,4,0,256.3,332.547,0,4
0,4,0,252.84,322.557,0,4
1,1,1,23.1968,117.449,0,4
2,5,0,254.105,239.601,0,4
5,6,0,128.56,158.153,0,4
0,4,0,265.303,329.029,0,4
5,5,1,98.3151,79.702,0,4
2,2,1,159.065,104.489,0,4
5,2,0,185.07,193.757,0,4
5,2,0,210.614,224.937,0,4
0,5,0,320.032,331.66,0,4
0,4,0,259.005,329.683,0,4
2,2,1,219.199,117.293,0,4
6,5,0,287.553,272.481,0,4
0,4,0,285.131,318.314,0,4
4,2,0,244.233,273.821,0,4
6,1,0,458.996,470.155,0,4
0,4,0,275.338,300.295,0,4
0,4,0,232.292,302.634,0,4
0,4,0,308.029,310.904,0,4
5,2,0,227.86,241.642,0,4
0,4,0,325.904,325.367,0,4
5,2,0,394.731,294.725,0,4
0,5,0,301.39,322.213,0,4
5,2,0,195.392,219.478,0,4
0,5,0,268.832,387.493,0,4
2,4,0,244.554,268.988,0,4
0,5,0,376.927,321.876,0,4
6,1,0,478.913,475.899,0,4
4,2,0,301.471,367.449,0,4
2,5,0,236.849,312.202,0,4
0,4,0,254.107,322.588,0,4
0,4,0,308.232,311.901,0,4
0,4,0,257.086,332.346,0,4
2,5,0,159.6,216.795,0,4
5,5,1,101.794,167.885,0,4
1,1,1,140.39,115.122,0,4
5,5,1,245.18,175.729,0,4
2,2,1,93.3326,33.2815,0,4
5,2,0,167.09,235.446,0,4
5,2,0,73.118,142.258,0,4
0,5,0,244.704,320.588,0,4
2,4,0,255.833,271.702,0,4
0,4,0,244.027,305.897,0,4
5,5,1,213.909,183.539,0,4
0,5,0,242.834,320.742,0,4
4,6,0,342.603,398.517,0,4
3,5,0,258.801,264.524,0,4
0,5,0,240.744,320.968,0,4
2,2,1,221.285,120.974,0,4
0,5,0,272.346,320.523,0,4
4,5,0,321.083,376.29,0,4
5,5,1,46.3287,148.619,0,4
0,4,0,296.914,336.393,0,4
1,1,1,138.964,114.165,0,4
5,5,1,259.394,111.902,0,4
5,6,0,185.918,153.734,0,4
5,2,0,374.571,288.436,0,4
0,4,0,247.674,316.834,0,4
6,1,0,453.466,505.867,0,4
6,2,0,339.35,356.784,0,4
0,5,0,317.291,395.233,0,4
0,4,0,301.171,324.229,0,4
0,4,0,265.463,329.137,0,4
5,6,0,136.705,162.092,0,4
2,5,0,163.99,167.981,0,4
6,1,0,472.1,473.598,0,4
2,2,1,139.7,120.953,0,4
3,5,0,262.916,270.836,0,4
5,6,0,134.473,162.253,0,4
5,5,1,204.685,181.684,0,4
5,2,0,382.033,288.122,0,4
5,5,1,204.717,181.696,0,4
0,5,0,267.289,387.467,0,4
5,2,0,219.599,230.643,0,4
5,2,0,374.423,284.169,0,4
3,6,0,383.895,405.216,0,4
5,2,0,207.309,161.186,0,4
1,1,1,145.66,119.284,0,4
0,5,0,412.706,319.758,0,4
6,1,0,465.286,513.652,0,4
5,5,1,245.654,175.461,0,4
5,6,0,126.218,162.031,0,4
5,5,1,36.9686,126.137,0,4
0,5,0,349.946,320.149,0,4
5,5,1,226.403,151.739,0,4
0,4,0,296.525,300.579,0,4
2,2,1,151.931,53.6062,0,4
2,5,0,18.3504,119.305,0,4
